Sample.ID,latitude_north,longitude_east,site,crop,crop_group
S_2327,34.2669,134.0636,Mitani-cho_Takamatsu-shi_kagawa,Broccoli,Vegetables
S_2328,34.2669,134.0636,Mitani-cho_Takamatsu-shi_kagawa,Broccoli,Vegetables
S_2329,34.0894,133.6456,Ohnohara-cho_Kanonji-shi,Broccoli,Vegetables
S_2330,34.2517,133.7506,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli,Vegetables
S_2331,34.2517,133.7506,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli,Vegetables
S_2332,34.2517,133.7506,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli,Vegetables
S_2333,34.2517,133.7506,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli,Vegetables
S_2334,34.4914,134.2094,Tonosho-cho_Shozu-gun_kagawa,Broccoli,Vegetables
S_2335,34.4914,134.2094,Tonosho-cho_Shozu-gun_kagawa,Broccoli,Vegetables
S_2336,34.4631,134.1686,Tonosho-cho_Shozu-gun_kagawa,Broccoli,Vegetables
S_2337,34.1042,133.7072,Shinden-cho_Kanonji-shi,Lettuce,Vegetables
S_2338,34.0917,133.6942,Ohnohara-cho_Kanonji-shi,Lettuce,Vegetables
S_2339,34.0875,133.6719,Ohnohara-cho_Kanonji-shi,Lettuce,Vegetables
S_2340,34.0842,133.68,Ohnohara-cho_Kanonji-shi,Lettuce,Vegetables
S_2341,34.0608,133.6719,Ohnohara-cho_Kanonji-shi,Lettuce,Vegetables
S_2342,34.0619,133.6553,Toyohama-cho_Kanonji-shi,Lettuce,Vegetables
S_2343,34.0594,133.6469,Toyohama-cho_Kanonji-shi,Lettuce,Vegetables
S_2344,34.0792,133.6567,Ohnohara-cho_Kanonji-shi,Lettuce,Vegetables
S_2345,34.1086,133.6531,Kunita-cho_Kanonji-shi,Lettuce,Vegetables
S_2346,34.1319,133.655,Hachiman-cho_Kanonji-shi,Lettuce,Vegetables
S_2347,34.1333,133.6578,Hachiman-cho_Kanonji-shi,Lettuce,Vegetables
S_2348,34.1275,133.6689,ｽｽｽｽ鬮ｮｽ｣ｽｽｽｽ髣鯉ｽｨｽｽｽｽ闔ｨ螟ｲｽｽｽｽｽｽｽｽ遶ｰｽｰｽｽｽｽ陷茨ｽｷｽｽｽｽ-ｽｽｽｽｽｽｽｽ髣鯉ｽｨｽｽｽｽ_Kanonji-shi,Lettuce,Vegetables
S_2349,34.1325,133.6714,Murakuro-cho_Kanonji-shi,Lettuce,Vegetables
S_2350,34.1286,133.7011,Motodai-cho_Kanonji-shi,Lettuce,Vegetables
S_2351,34.1156,133.6878,Ikenoziri-cho_Kanonji-shi,Lettuce,Vegetables
S_2352,34.0925,133.7153,Shinden-cho_Kanonji-shi,Lettuce,Vegetables
S_2353,34.3314,133.9064,Takaya-cho_Sakaide-shi,Lettuce,Vegetables
S_2354,34.3253,133.9089,Takaya-cho_Sakaide-shi,Lettuce,Vegetables
S_2355,34.3306,133.9083,Takaya-cho_Sakaide-shi,Lettuce,Vegetables
S_2356,34.0981,133.6856,Kinogo-cho_Kanonji-shi,Lettuce,Vegetables
S_2357,34.1761,133.6994,Takase-cho_Mitoyo-shi,Lettuce,Vegetables
S_2358,34.14,133.7281,Takase-cho_Mitoyo-shi,Lettuce,Vegetables
S_2359,34.2022,133.7181,Mino-cho_Mitoyo-shi,Lettuce,Vegetables
S_2360,34.1106,133.6758,Kunita-cho_Kanonji-shi,Lettuce,Vegetables
S_2361,34.4994,135.785,,Tomato,Vegetables
S_2362,34.4994,135.785,,Tomato,Vegetables
S_2363,34.4994,135.785,,Tomato,Vegetables
S_2364,34.4994,135.785,,Tomato,Vegetables
S_2365,34.4994,135.785,,Tomato,Vegetables
S_2366,34.4994,135.785,,Tomato,Vegetables
S_2367,34.4994,135.785,,Tomato,Vegetables
S_2368,34.4994,135.785,,Lettuce,Vegetables
S_2369,34.4994,135.785,,Tomato,Vegetables
S_2370,34.4994,135.785,,Tomato,Vegetables
S_2371,34.4994,135.785,,Tomato,Vegetables
S_2372,34.4994,135.785,,Tomato,Vegetables
S_2373,34.4994,135.785,,Tomato,Vegetables
S_2374,34.4994,135.785,,Tomato,Vegetables
S_2375,34.4994,135.785,,Tomato,Vegetables
S_2376,34.4994,135.785,,Tomato,Vegetables
S_2377,34.4994,135.785,,Tomato,Vegetables
S_2378,34.4994,135.785,,Tomato,Vegetables
S_2379,34.4994,135.785,,Tomato,Vegetables
S_2380,34.4994,135.785,,Tomato,Vegetables
S_2381,34.4994,135.785,,Tomato,Vegetables
S_2382,34.4994,135.785,,Tomato,Vegetables
S_2383,34.4994,135.785,,Tomato,Vegetables
S_2384,34.4994,135.785,,Tomato,Vegetables
S_2385,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2386,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2387,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2388,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2389,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2390,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2391,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2392,36.25,138.0,Matsumoto_City,Tomato,Vegetables
S_2393,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2394,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2395,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2396,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2397,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2398,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2399,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2400,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2401,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2402,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2403,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2404,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2405,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2406,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2407,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2408,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2409,36.1922,139.8953,,Chinese_cabbage,Vegetables
S_2410,36.2394,139.8594,,Chinese_cabbage,Vegetables
S_2411,36.2397,139.8597,,Chinese_cabbage,Vegetables
S_2412,36.1031,140.0564,,Chinese_cabbage,Vegetables
S_2413,36.1153,140.0411,,Chinese_cabbage,Vegetables
S_2414,36.1936,139.8944,,Chinese_cabbage,Vegetables
S_2415,36.1922,139.8953,,Chinese_cabbage,Vegetables
S_2416,36.1922,139.8953,,Celery,Vegetables
S_2419,33.5919,133.6464,Nankoku,Chinese_cabbage,Vegetables
S_2420,36.2394,139.8594,,Chinese_cabbage,Vegetables
S_2421,36.2397,139.8597,,Chinese_cabbage,Vegetables
S_2422,36.1031,140.0564,,Chinese_cabbage,Vegetables
S_2423,36.1153,140.0411,,Chinese_cabbage,Vegetables
S_2424,36.1936,139.8944,,Chinese_cabbage,Vegetables
S_2473,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2474,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2475,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2476,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2477,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2481,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2482,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2483,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2484,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2485,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2486,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2487,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2488,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2489,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2490,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2491,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2492,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2493,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2494,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2495,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2496,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2497,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2498,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2499,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2500,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2501,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2502,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2503,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2504,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2507,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2508,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2509,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2510,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2511,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2512,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2513,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2514,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2515,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2518,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2521,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2522,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2523,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2524,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2525,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2526,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2527,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2528,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2529,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2530,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2531,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2532,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2533,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2534,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2535,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2536,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2537,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2538,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2539,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2540,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2541,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2542,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2543,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2544,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2545,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2546,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2547,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2548,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2549,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2550,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2551,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2552,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2553,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2554,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2555,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2556,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2557,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2558,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2559,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2560,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2561,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2562,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2563,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2564,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2565,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2566,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2567,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2568,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2569,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2570,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2571,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2572,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2573,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2574,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2575,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2576,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2577,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2578,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2579,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2580,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2581,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2582,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2583,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2584,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2585,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2586,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2587,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2588,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2589,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2590,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2591,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2592,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2593,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2594,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2595,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2596,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2597,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2598,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2599,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2600,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2601,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2602,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2603,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2604,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2605,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2606,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2607,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2608,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2609,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2610,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2611,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2612,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2613,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2614,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2615,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2616,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2617,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2618,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2619,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2620,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2621,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2622,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2623,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2624,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2625,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2626,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2627,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2628,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2629,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2630,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2631,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2632,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2633,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2634,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2635,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2636,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2637,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2638,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2639,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2640,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2641,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2642,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2643,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2644,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2645,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2646,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2647,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2648,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2649,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2650,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2651,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2652,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2653,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2654,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2655,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2656,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2657,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2658,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2659,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2660,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2661,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2662,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2663,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2664,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2665,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2666,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2667,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2668,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2669,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2670,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2671,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2672,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2673,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2674,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2675,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2676,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2677,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2678,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2679,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2680,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2681,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2682,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2683,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2684,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2685,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2686,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2687,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2688,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2689,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2691,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2692,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2693,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2694,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2695,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2696,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2697,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2698,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2699,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2700,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2701,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2702,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2703,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2704,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2705,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2706,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2707,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2708,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2709,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2710,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2711,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2712,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2713,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2714,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2715,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2716,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2717,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2718,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2719,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2720,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2721,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2722,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2723,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2724,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2725,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2726,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2727,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2728,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2729,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2730,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2731,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2732,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2733,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2734,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2735,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2736,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2737,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2738,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2739,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2740,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
